sample_id,gt_score,parsed_score,error,abs_error,orig_dataset
1849,1.0,1,0.0,0.0,mathvista
1850,5.0,3,-2.0,2.0,mathvista
1851,1.0,2,1.0,1.0,mathvista
1852,1.0,2,1.0,1.0,mathvista
1853,1.0,1,0.0,0.0,mathvista
1854,3.0,2,-1.0,1.0,mathvista
1855,4.0,2,-2.0,2.0,mathvista
1856,3.0,4,1.0,1.0,mathvista
1857,2.0,1,-1.0,1.0,mathvista
1858,1.0,1,0.0,0.0,mathvista
1859,1.0,1,0.0,0.0,mathvista
1860,1.0,1,0.0,0.0,mathvista
1861,1.0,5,4.0,4.0,mathvista
1862,1.0,3,2.0,2.0,mathvista
1863,2.0,1,-1.0,1.0,mathvista
1864,1.0,2,1.0,1.0,mathvista
1865,1.0,4,3.0,3.0,mathvista
1866,1.0,1,0.0,0.0,mathvista
1867,2.0,4,2.0,2.0,mathvista
1868,2.0,5,3.0,3.0,mathvista
1869,3.0,1,-2.0,2.0,mathvista
1870,4.0,5,1.0,1.0,mathvista
1871,5.0,5,0.0,0.0,mathvista
1872,5.0,4,-1.0,1.0,mathvista
1873,1.0,2,1.0,1.0,mathvista
1874,3.0,1,-2.0,2.0,mathvista
1875,4.0,4,0.0,0.0,mathvista
1876,1.0,1,0.0,0.0,mathvista
1877,2.0,1,-1.0,1.0,mathvista
1878,1.0,3,2.0,2.0,mathvista
1879,3.0,4,1.0,1.0,mathvista
1880,1.0,1,0.0,0.0,mathvista
1881,1.0,2,1.0,1.0,mathvista
1882,2.0,2,0.0,0.0,mathvista
1883,4.0,5,1.0,1.0,mathvista
1884,3.0,5,2.0,2.0,mathvista
1885,3.0,2,-1.0,1.0,mathvista
1886,2.0,1,-1.0,1.0,mathvista
1887,1.0,5,4.0,4.0,mathvista
1888,4.0,5,1.0,1.0,mathvista
1889,1.0,5,4.0,4.0,mathvista
1890,1.0,4,3.0,3.0,mathvista
1891,3.0,4,1.0,1.0,mathvista
1892,5.0,3,-2.0,2.0,mathvista
1893,1.0,1,0.0,0.0,mathvista
1894,1.0,2,1.0,1.0,mathvista
1895,4.0,5,1.0,1.0,mathvista
1896,4.0,5,1.0,1.0,mathvista
1897,1.0,3,2.0,2.0,mathvista
1898,1.0,1,0.0,0.0,mathvista
1899,1.0,4,3.0,3.0,mathvista
1900,1.0,2,1.0,1.0,mathvista
1901,1.0,1,0.0,0.0,mathvista
1902,2.0,1,-1.0,1.0,mathvista
1903,1.0,5,4.0,4.0,mathvista
1904,1.0,4,3.0,3.0,mathvista
1905,2.0,1,-1.0,1.0,mathvista
1906,2.0,1,-1.0,1.0,mathvista
1907,5.0,5,0.0,0.0,mathvista
1908,2.0,3,1.0,1.0,mathvista
1909,2.0,1,-1.0,1.0,mathvista
1910,2.0,1,-1.0,1.0,mathvista
1911,5.0,5,0.0,0.0,mathvista
1912,5.0,5,0.0,0.0,mathvista
1913,1.0,1,0.0,0.0,mathvista
1914,1.0,1,0.0,0.0,mathvista
1915,5.0,5,0.0,0.0,mathvista
1916,5.0,5,0.0,0.0,mathvista
1917,1.0,3,2.0,2.0,mathvista
1918,1.0,1,0.0,0.0,mathvista
1919,5.0,5,0.0,0.0,mathvista
1920,5.0,4,-1.0,1.0,mathvista
1921,3.0,1,-2.0,2.0,mathvista
1922,4.0,1,-3.0,3.0,mathvista
1923,4.0,4,0.0,0.0,mathvista
1924,5.0,4,-1.0,1.0,mathvista
1925,3.0,1,-2.0,2.0,mathvista
1926,2.0,1,-1.0,1.0,mathvista
1927,5.0,4,-1.0,1.0,mathvista
1928,1.0,1,0.0,0.0,mathvista
1929,1.0,3,2.0,2.0,mathvista
1930,1.0,1,0.0,0.0,mathvista
1931,5.0,5,0.0,0.0,mathvista
1932,4.0,4,0.0,0.0,mathvista
1933,3.0,1,-2.0,2.0,mathvista
1934,5.0,1,-4.0,4.0,mathvista
1935,3.0,5,2.0,2.0,mathvista
1936,2.0,1,-1.0,1.0,mathvista
1937,2.0,3,1.0,1.0,mathvista
1938,2.0,3,1.0,1.0,mathvista
1939,3.0,3,0.0,0.0,mathvista
1940,1.0,1,0.0,0.0,mathvista
1941,1.0,2,1.0,1.0,mathvista
1942,5.0,5,0.0,0.0,mathvista
1943,1.0,5,4.0,4.0,mathvista
1944,1.0,1,0.0,0.0,mathvista
1945,3.0,1,-2.0,2.0,mathvista
1946,1.0,1,0.0,0.0,mathvista
1947,2.0,1,-1.0,1.0,mathvista
1948,1.0,1,0.0,0.0,mathvista
1949,2.0,1,-1.0,1.0,mathvista
1950,4.0,5,1.0,1.0,mathvista
1951,3.0,3,0.0,0.0,mathvista
1952,1.0,1,0.0,0.0,mathvista
1953,3.0,1,-2.0,2.0,mathvista
1954,1.0,2,1.0,1.0,mathvista
1955,1.0,3,2.0,2.0,mathvista
1956,1.0,1,0.0,0.0,mathvista
1957,2.0,4,2.0,2.0,mathvista
1958,1.0,4,3.0,3.0,mathvista
1959,1.0,1,0.0,0.0,mathvista
1960,2.0,2,0.0,0.0,mathvista
1961,5.0,2,-3.0,3.0,mathvista
1962,5.0,5,0.0,0.0,mathvista
1963,4.0,4,0.0,0.0,mathvista
1964,2.0,1,-1.0,1.0,mathvista
1965,4.0,1,-3.0,3.0,mathvista
1966,5.0,5,0.0,0.0,mathvista
1967,4.0,1,-3.0,3.0,mathvista
1968,1.0,5,4.0,4.0,mathvista
1969,5.0,3,-2.0,2.0,mathvista
1970,4.0,4,0.0,0.0,mathvista
1971,4.0,1,-3.0,3.0,mathvista
1972,1.0,1,0.0,0.0,mathvista
1973,4.0,1,-3.0,3.0,mathvista
1974,5.0,2,-3.0,3.0,mathvista
1975,3.0,5,2.0,2.0,mathvista
1976,3.0,4,1.0,1.0,mathvista
1977,2.0,2,0.0,0.0,mathvista
1978,3.0,4,1.0,1.0,mathvista
1979,2.0,4,2.0,2.0,mathvista
1980,1.0,4,3.0,3.0,mathvista
1981,1.0,1,0.0,0.0,mathvista
1982,1.0,4,3.0,3.0,mathvista
1983,4.0,4,0.0,0.0,mathvista
1984,4.0,3,-1.0,1.0,mathvista
1985,3.0,3,0.0,0.0,mathvista
1986,4.0,4,0.0,0.0,mathvista
1987,4.0,3,-1.0,1.0,mathvista
1988,1.0,5,4.0,4.0,mathvista
1989,1.0,5,4.0,4.0,mathvista
1990,1.0,5,4.0,4.0,mathvista
1991,1.0,4,3.0,3.0,mathvista
1992,3.0,2,-1.0,1.0,mathvista
1993,3.0,1,-2.0,2.0,mathvista
1994,4.0,5,1.0,1.0,mathvista
1995,3.0,3,0.0,0.0,mathvista
1996,1.0,3,2.0,2.0,mathvista
1997,2.0,1,-1.0,1.0,mathvista
1998,1.0,5,4.0,4.0,mathvista
1999,3.0,1,-2.0,2.0,mathvista
2000,1.0,1,0.0,0.0,mathvista
2001,1.0,5,4.0,4.0,mathvista
2002,1.0,3,2.0,2.0,mathvista
2003,3.0,5,2.0,2.0,mathvista
2004,2.0,2,0.0,0.0,mathvista
2005,3.0,5,2.0,2.0,mathvista
2006,2.0,4,2.0,2.0,mathvista
2007,4.0,3,-1.0,1.0,mathvista
2008,2.0,4,2.0,2.0,mathvista
2009,3.0,1,-2.0,2.0,mathvista
2010,2.0,4,2.0,2.0,mathvista
2011,4.0,1,-3.0,3.0,mathvista
2012,2.0,1,-1.0,1.0,mathvista
2013,5.0,1,-4.0,4.0,mathvista
2014,3.0,5,2.0,2.0,mathvista
2015,2.0,1,-1.0,1.0,mathvista
2016,4.0,1,-3.0,3.0,mathvista
2017,2.0,3,1.0,1.0,mathvista
2018,1.0,5,4.0,4.0,mathvista
2019,2.0,2,0.0,0.0,mathvista
2020,1.0,1,0.0,0.0,mathvista
2021,3.0,5,2.0,2.0,mathvista
2022,2.0,3,1.0,1.0,mathvista
2023,1.0,1,0.0,0.0,mathvista
2024,2.0,5,3.0,3.0,mathvista
2025,3.0,3,0.0,0.0,mathvista
2026,1.0,2,1.0,1.0,mathvista
2027,3.0,2,-1.0,1.0,mathvista
2028,3.0,4,1.0,1.0,mathvista
2029,2.0,4,2.0,2.0,mathvista
2030,1.0,3,2.0,2.0,mathvista
2031,1.0,3,2.0,2.0,mathvista
2032,5.0,5,0.0,0.0,mathvista
2033,2.0,4,2.0,2.0,mathvista
2034,1.0,3,2.0,2.0,mathvista
2035,2.0,5,3.0,3.0,mathvista
2036,2.0,4,2.0,2.0,mathvista
2037,2.0,4,2.0,2.0,mathvista
2038,1.0,1,0.0,0.0,mathvista
2039,1.0,1,0.0,0.0,mathvista
2040,4.0,3,-1.0,1.0,mathvista
2041,1.0,2,1.0,1.0,mathvista
2042,1.0,2,1.0,1.0,mathvista
2043,3.0,1,-2.0,2.0,mathvista
2044,4.0,5,1.0,1.0,mathvista
2045,3.0,4,1.0,1.0,mathvista
2046,2.0,4,2.0,2.0,mathvista
2047,3.0,3,0.0,0.0,mathvista
2048,1.0,4,3.0,3.0,mathvista
2049,1.0,3,2.0,2.0,mathvista
2050,2.0,4,2.0,2.0,mathvista
2051,4.0,2,-2.0,2.0,mathvista
2052,5.0,3,-2.0,2.0,mathvista
2053,3.0,5,2.0,2.0,mathvista
2054,2.0,4,2.0,2.0,mathvista
2055,4.0,2,-2.0,2.0,mathvista
2056,5.0,5,0.0,0.0,mathvista
2057,4.0,4,0.0,0.0,mathvista
2058,2.0,2,0.0,0.0,mathvista
2059,4.0,4,0.0,0.0,mathvista
2060,4.0,5,1.0,1.0,mathvista
2061,5.0,5,0.0,0.0,mathvista
2062,2.0,1,-1.0,1.0,mathvista
2063,2.0,1,-1.0,1.0,mathvista
2064,4.0,5,1.0,1.0,mathvista
2065,2.0,3,1.0,1.0,mathvista
2066,1.0,1,0.0,0.0,mathvista
2067,1.0,2,1.0,1.0,mathvista
2068,5.0,5,0.0,0.0,mathvista
2069,5.0,3,-2.0,2.0,mathvista
2070,1.0,1,0.0,0.0,mathvista
2071,5.0,4,-1.0,1.0,mathvista
2072,5.0,4,-1.0,1.0,mathvista
2073,4.0,4,0.0,0.0,mathvista
2074,1.0,5,4.0,4.0,mathvista
2075,5.0,5,0.0,0.0,mathvista
2076,5.0,4,-1.0,1.0,mathvista
2077,5.0,5,0.0,0.0,mathvista
2078,1.0,3,2.0,2.0,mathvista
2079,5.0,4,-1.0,1.0,mathvista
2080,5.0,5,0.0,0.0,mathvista
2081,5.0,5,0.0,0.0,mathvista
2082,1.0,1,0.0,0.0,mathvista
2083,5.0,5,0.0,0.0,mathvista
2084,5.0,5,0.0,0.0,mathvista
2085,5.0,5,0.0,0.0,mathvista
2086,4.0,2,-2.0,2.0,mathvista
2087,2.0,3,1.0,1.0,mathvista
2088,2.0,4,2.0,2.0,mathvista
2089,5.0,4,-1.0,1.0,mathvista
2090,2.0,2,0.0,0.0,mathvista
2091,2.0,3,1.0,1.0,mathvista
2092,3.0,4,1.0,1.0,mathvista
2093,5.0,5,0.0,0.0,mathvista
2094,3.0,3,0.0,0.0,mathvista
2095,3.0,2,-1.0,1.0,mathvista
2096,2.0,4,2.0,2.0,mathvista
2097,2.0,4,2.0,2.0,mathvista
2098,5.0,4,-1.0,1.0,mathvista
2099,4.0,1,-3.0,3.0,mathvista
2100,2.0,4,2.0,2.0,mathvista
2101,3.0,2,-1.0,1.0,mathvista
2102,3.0,4,1.0,1.0,mathvista
2103,4.0,4,0.0,0.0,mathvista
2104,1.0,3,2.0,2.0,mathvista
2105,4.0,1,-3.0,3.0,mathvista
2106,2.0,5,3.0,3.0,mathvista
2107,5.0,5,0.0,0.0,mathvista
2108,1.0,4,3.0,3.0,mathvista
2109,1.0,1,0.0,0.0,mathvista
2110,4.0,4,0.0,0.0,mathvista
2111,5.0,3,-2.0,2.0,mathvista
2112,2.0,4,2.0,2.0,mathvista
2113,1.0,1,0.0,0.0,mathvista
2114,1.0,4,3.0,3.0,mathvista
2115,5.0,5,0.0,0.0,mathvista
2116,4.0,5,1.0,1.0,mathvista
2117,3.0,1,-2.0,2.0,mathvista
2118,1.0,2,1.0,1.0,mathvista
2119,4.0,4,0.0,0.0,mathvista
2120,5.0,1,-4.0,4.0,mathvista
2121,3.0,1,-2.0,2.0,mathvista
2122,4.0,2,-2.0,2.0,mathvista
2123,3.0,4,1.0,1.0,mathvista
2124,5.0,3,-2.0,2.0,mathvista
2125,2.0,1,-1.0,1.0,mathvista
2126,2.0,1,-1.0,1.0,mathvista
2127,2.0,1,-1.0,1.0,mathvista
2128,5.0,5,0.0,0.0,mathvista
2129,1.0,1,0.0,0.0,mathvista
2130,1.0,1,0.0,0.0,mathvista
2131,4.0,5,1.0,1.0,mathvista
2132,1.0,5,4.0,4.0,mathvista
2133,3.0,5,2.0,2.0,mathvista
2134,1.0,1,0.0,0.0,mathvista
2135,3.0,4,1.0,1.0,mathvista
2136,2.0,4,2.0,2.0,mathvista
2137,1.0,1,0.0,0.0,mathvista
2138,1.0,1,0.0,0.0,mathvista
2139,4.0,4,0.0,0.0,mathvista
2140,1.0,1,0.0,0.0,mathvista
2141,2.0,2,0.0,0.0,mathvista
2142,3.0,1,-2.0,2.0,mathvista
2143,4.0,4,0.0,0.0,mathvista
2144,4.0,3,-1.0,1.0,mathvista
2145,1.0,1,0.0,0.0,mathvista
2146,5.0,5,0.0,0.0,mathvista
2147,1.0,3,2.0,2.0,mathvista
2148,5.0,2,-3.0,3.0,mathvista
2149,2.0,2,0.0,0.0,mathvista
2150,2.0,1,-1.0,1.0,mathvista
2151,4.0,5,1.0,1.0,mathvista
2152,2.0,3,1.0,1.0,mathvista
2153,2.0,4,2.0,2.0,mathvista
2154,1.0,4,3.0,3.0,mathvista
2155,3.0,4,1.0,1.0,mathvista
2156,5.0,2,-3.0,3.0,mathvista
2157,5.0,4,-1.0,1.0,mathvista
2158,2.0,1,-1.0,1.0,mathvista
2159,4.0,4,0.0,0.0,mathvista
2160,1.0,3,2.0,2.0,mathvista
2161,4.0,1,-3.0,3.0,mathvista
2162,1.0,4,3.0,3.0,mathvista
2163,5.0,4,-1.0,1.0,mathvista
2164,2.0,4,2.0,2.0,mathvista
2165,5.0,4,-1.0,1.0,mathvista
2166,3.0,4,1.0,1.0,mathvista
2167,3.0,5,2.0,2.0,mathvista
2168,2.0,1,-1.0,1.0,mathvista
2169,5.0,5,0.0,0.0,mathvista
2170,5.0,4,-1.0,1.0,mathvista
2171,5.0,3,-2.0,2.0,mathvista
2172,5.0,4,-1.0,1.0,mathvista
2173,5.0,3,-2.0,2.0,mathvista
2174,1.0,1,0.0,0.0,mathvista
2175,4.0,5,1.0,1.0,mathvista
2176,1.0,4,3.0,3.0,mathvista
2177,2.0,3,1.0,1.0,mathvista
2178,2.0,1,-1.0,1.0,mathvista
2179,4.0,5,1.0,1.0,mathvista
2180,1.0,2,1.0,1.0,mathvista
2181,2.0,1,-1.0,1.0,mathvista
2182,1.0,1,0.0,0.0,mathvista
2183,1.0,1,0.0,0.0,mathvista
2184,2.0,1,-1.0,1.0,mathvista
2185,1.0,1,0.0,0.0,mathvista
2186,3.0,1,-2.0,2.0,mathvista
2187,1.0,2,1.0,1.0,mathvista
2188,4.0,5,1.0,1.0,mathvista
2189,1.0,1,0.0,0.0,mathvista
2190,2.0,3,1.0,1.0,mathvista
2191,3.0,4,1.0,1.0,mathvista
2192,5.0,4,-1.0,1.0,mathvista
2193,3.0,3,0.0,0.0,mathvista
2194,4.0,1,-3.0,3.0,mathvista
2195,4.0,4,0.0,0.0,mathvista
2196,2.0,2,0.0,0.0,mathvista
2197,3.0,2,-1.0,1.0,mathvista
2198,2.0,4,2.0,2.0,mathvista
2199,5.0,5,0.0,0.0,mathvista
2200,2.0,5,3.0,3.0,mathvista
2201,2.0,4,2.0,2.0,mathvista
2202,4.0,1,-3.0,3.0,mathvista
2203,5.0,5,0.0,0.0,mathvista
2204,3.0,3,0.0,0.0,mathvista
2205,2.0,1,-1.0,1.0,mathvista
2206,3.0,4,1.0,1.0,mathvista
2207,4.0,4,0.0,0.0,mathvista
2208,3.0,3,0.0,0.0,mathvista
2209,2.0,2,0.0,0.0,mathvista
2210,1.0,5,4.0,4.0,mathvista
2211,2.0,5,3.0,3.0,mathvista
2212,2.0,4,2.0,2.0,mathvista
2213,3.0,3,0.0,0.0,mathvista
2214,4.0,5,1.0,1.0,mathvista
2215,4.0,4,0.0,0.0,mathvista
2216,4.0,2,-2.0,2.0,mathvista
2217,3.0,3,0.0,0.0,mathvista
2218,2.0,5,3.0,3.0,mathvista
2219,5.0,3,-2.0,2.0,mathvista
2220,4.0,1,-3.0,3.0,mathvista
2221,3.0,1,-2.0,2.0,mathvista
2222,1.0,1,0.0,0.0,mathvista
2223,3.0,2,-1.0,1.0,mathvista
2224,2.0,3,1.0,1.0,mathvista
2225,1.0,2,1.0,1.0,mathvista
2226,1.0,1,0.0,0.0,mathvista
2227,4.0,4,0.0,0.0,mathvista
2228,2.0,5,3.0,3.0,mathvista
2229,1.0,4,3.0,3.0,mathvista
2230,5.0,5,0.0,0.0,mathvista
2231,5.0,5,0.0,0.0,mathvista
2232,5.0,4,-1.0,1.0,mathvista
2233,3.0,4,1.0,1.0,mathvista
2234,5.0,5,0.0,0.0,mathvista
2235,4.0,5,1.0,1.0,mathvista
2236,4.0,5,1.0,1.0,mathvista
2237,1.0,1,0.0,0.0,mathvista
2238,1.0,3,2.0,2.0,mathvista
2239,4.0,4,0.0,0.0,mathvista
2240,1.0,5,4.0,4.0,mathvista
2241,2.0,1,-1.0,1.0,mathvista
2242,3.0,4,1.0,1.0,mathvista
2243,5.0,5,0.0,0.0,mathvista
2244,1.0,2,1.0,1.0,mathvista
2245,2.0,1,-1.0,1.0,mathvista
2246,1.0,1,0.0,0.0,mathvista
2247,4.0,1,-3.0,3.0,mathvista
2248,3.0,2,-1.0,1.0,mathvista
2249,2.0,1,-1.0,1.0,mathvista
2250,1.0,1,0.0,0.0,mathvista
2251,3.0,5,2.0,2.0,mathvista
2252,2.0,4,2.0,2.0,mathvista
2253,3.0,3,0.0,0.0,mathvista
2254,1.0,1,0.0,0.0,mathvista
2255,2.0,5,3.0,3.0,mathvista
2256,2.0,4,2.0,2.0,mathvista
2257,3.0,2,-1.0,1.0,mathvista
2258,2.0,5,3.0,3.0,mathvista
2259,3.0,5,2.0,2.0,mathvista
2260,1.0,3,2.0,2.0,mathvista
2261,2.0,1,-1.0,1.0,mathvista
2262,2.0,1,-1.0,1.0,mathvista
2263,2.0,2,0.0,0.0,mathvista
2264,3.0,1,-2.0,2.0,mathvista
2265,1.0,1,0.0,0.0,mathvista
2266,2.0,3,1.0,1.0,mathvista
2267,1.0,2,1.0,1.0,mathvista
2268,2.0,2,0.0,0.0,mathvista
2269,1.0,1,0.0,0.0,mathvista
2270,5.0,1,-4.0,4.0,mathvista
2271,4.0,2,-2.0,2.0,mathvista
2272,1.0,5,4.0,4.0,mathvista
2273,2.0,1,-1.0,1.0,mathvista
2274,1.0,2,1.0,1.0,mathvista
2275,1.0,1,0.0,0.0,mathvista
2276,2.0,1,-1.0,1.0,mathvista
2277,2.0,4,2.0,2.0,mathvista
2278,5.0,4,-1.0,1.0,mathvista
2279,2.0,2,0.0,0.0,mathvista
2280,1.0,4,3.0,3.0,mathvista
2281,4.0,3,-1.0,1.0,mathvista
2282,5.0,5,0.0,0.0,mathvista
2283,1.0,4,3.0,3.0,mathvista
2284,4.0,5,1.0,1.0,textVQA
2285,4.0,4,0.0,0.0,textVQA
2286,4.0,5,1.0,1.0,textVQA
2287,4.0,5,1.0,1.0,textVQA
2288,2.0,4,2.0,2.0,textVQA
2289,4.0,4,0.0,0.0,textVQA
2290,4.0,4,0.0,0.0,textVQA
2291,5.0,2,-3.0,3.0,textVQA
2292,5.0,5,0.0,0.0,textVQA
2293,5.0,5,0.0,0.0,textVQA
2294,4.0,5,1.0,1.0,textVQA
2295,4.0,3,-1.0,1.0,textVQA
2296,4.0,5,1.0,1.0,textVQA
2297,3.0,5,2.0,2.0,textVQA
2298,5.0,5,0.0,0.0,textVQA
2299,4.0,5,1.0,1.0,textVQA
2300,4.0,4,0.0,0.0,textVQA
2301,5.0,4,-1.0,1.0,textVQA
2302,5.0,5,0.0,0.0,textVQA
2303,4.0,1,-3.0,3.0,textVQA
2304,1.0,1,0.0,0.0,textVQA
2305,5.0,4,-1.0,1.0,textVQA
2306,5.0,4,-1.0,1.0,textVQA
2307,3.0,3,0.0,0.0,textVQA
2308,1.0,2,1.0,1.0,textVQA
2309,1.0,4,3.0,3.0,textVQA
2310,5.0,3,-2.0,2.0,textVQA
2311,2.0,4,2.0,2.0,textVQA
2312,2.0,1,-1.0,1.0,textVQA
2313,1.0,4,3.0,3.0,textVQA
2314,5.0,5,0.0,0.0,textVQA
2315,5.0,4,-1.0,1.0,textVQA
2316,1.0,4,3.0,3.0,textVQA
2317,4.0,5,1.0,1.0,textVQA
2318,5.0,5,0.0,0.0,textVQA
2319,4.0,5,1.0,1.0,textVQA
2320,5.0,4,-1.0,1.0,textVQA
2321,5.0,3,-2.0,2.0,textVQA
2322,5.0,4,-1.0,1.0,textVQA
2323,3.0,4,1.0,1.0,textVQA
2324,4.0,1,-3.0,3.0,textVQA
2325,3.0,4,1.0,1.0,textVQA
2326,5.0,4,-1.0,1.0,textVQA
2327,2.0,4,2.0,2.0,textVQA
2328,4.0,5,1.0,1.0,textVQA
2329,4.0,5,1.0,1.0,textVQA
2330,5.0,5,0.0,0.0,textVQA
2331,5.0,5,0.0,0.0,textVQA
2332,5.0,5,0.0,0.0,textVQA
2333,5.0,4,-1.0,1.0,textVQA
2334,5.0,5,0.0,0.0,textVQA
2335,4.0,4,0.0,0.0,textVQA
2336,5.0,4,-1.0,1.0,textVQA
2337,4.0,5,1.0,1.0,textVQA
2338,5.0,5,0.0,0.0,textVQA
2339,5.0,5,0.0,0.0,textVQA
2340,5.0,5,0.0,0.0,textVQA
2341,4.0,5,1.0,1.0,textVQA
2342,4.0,4,0.0,0.0,textVQA
2343,5.0,3,-2.0,2.0,textVQA
2344,4.0,4,0.0,0.0,textVQA
2345,4.0,5,1.0,1.0,textVQA
2346,4.0,5,1.0,1.0,textVQA
2347,4.0,5,1.0,1.0,textVQA
2348,3.0,4,1.0,1.0,textVQA
2349,4.0,2,-2.0,2.0,textVQA
2350,4.0,4,0.0,0.0,textVQA
2351,4.0,5,1.0,1.0,textVQA
2352,1.0,1,0.0,0.0,textVQA
2353,4.0,5,1.0,1.0,textVQA
2354,4.0,5,1.0,1.0,textVQA
2355,4.0,5,1.0,1.0,textVQA
2356,4.0,1,-3.0,3.0,textVQA
2357,4.0,1,-3.0,3.0,textVQA
2358,3.0,4,1.0,1.0,textVQA
2359,1.0,4,3.0,3.0,textVQA
2360,4.0,4,0.0,0.0,textVQA
2361,4.0,4,0.0,0.0,textVQA
2362,5.0,5,0.0,0.0,textVQA
2363,4.0,4,0.0,0.0,textVQA
2364,3.0,4,1.0,1.0,textVQA
2365,3.0,1,-2.0,2.0,textVQA
2366,2.0,3,1.0,1.0,textVQA
2367,4.0,4,0.0,0.0,textVQA
2368,3.0,4,1.0,1.0,textVQA
2369,4.0,4,0.0,0.0,textVQA
2370,4.0,5,1.0,1.0,textVQA
2371,4.0,5,1.0,1.0,textVQA
2372,4.0,3,-1.0,1.0,textVQA
2373,4.0,5,1.0,1.0,textVQA
2374,4.0,5,1.0,1.0,textVQA
2375,4.0,5,1.0,1.0,textVQA
2376,3.0,4,1.0,1.0,textVQA
2377,4.0,5,1.0,1.0,textVQA
2378,4.0,5,1.0,1.0,textVQA
2379,4.0,5,1.0,1.0,textVQA
2380,4.0,2,-2.0,2.0,textVQA
2381,2.0,1,-1.0,1.0,textVQA
2382,4.0,4,0.0,0.0,textVQA
2383,4.0,4,0.0,0.0,textVQA
2384,3.0,1,-2.0,2.0,textVQA
2385,2.0,4,2.0,2.0,textVQA
2386,5.0,5,0.0,0.0,textVQA
2387,4.0,4,0.0,0.0,textVQA
2388,5.0,5,0.0,0.0,textVQA
2389,4.0,4,0.0,0.0,textVQA
2390,4.0,5,1.0,1.0,textVQA
2391,5.0,3,-2.0,2.0,textVQA
2392,5.0,5,0.0,0.0,textVQA
2393,4.0,5,1.0,1.0,textVQA
2394,4.0,5,1.0,1.0,textVQA
2395,4.0,4,0.0,0.0,textVQA
2396,3.0,5,2.0,2.0,textVQA
2397,4.0,5,1.0,1.0,textVQA
2398,5.0,5,0.0,0.0,textVQA
2399,4.0,4,0.0,0.0,textVQA
2400,2.0,1,-1.0,1.0,textVQA
2401,5.0,5,0.0,0.0,textVQA
2402,5.0,4,-1.0,1.0,textVQA
2403,4.0,5,1.0,1.0,textVQA
2404,4.0,4,0.0,0.0,textVQA
2405,4.0,5,1.0,1.0,textVQA
2406,5.0,4,-1.0,1.0,textVQA
2407,4.0,4,0.0,0.0,textVQA
2408,3.0,3,0.0,0.0,textVQA
2409,3.0,3,0.0,0.0,textVQA
2410,4.0,5,1.0,1.0,textVQA
2411,4.0,3,-1.0,1.0,textVQA
2412,1.0,4,3.0,3.0,textVQA
2413,1.0,4,3.0,3.0,textVQA
2414,5.0,5,0.0,0.0,textVQA
2415,4.0,5,1.0,1.0,textVQA
2416,5.0,3,-2.0,2.0,textVQA
2417,5.0,5,0.0,0.0,textVQA
2418,5.0,5,0.0,0.0,textVQA
2419,5.0,4,-1.0,1.0,textVQA
2420,3.0,1,-2.0,2.0,textVQA
2421,4.0,5,1.0,1.0,textVQA
2422,4.0,4,0.0,0.0,textVQA
2423,1.0,4,3.0,3.0,textVQA
2424,3.0,1,-2.0,2.0,textVQA
2425,4.0,5,1.0,1.0,textVQA
2426,5.0,5,0.0,0.0,textVQA
2427,4.0,4,0.0,0.0,textVQA
2428,2.0,5,3.0,3.0,textVQA
2429,2.0,1,-1.0,1.0,textVQA
2430,2.0,4,2.0,2.0,textVQA
2431,4.0,5,1.0,1.0,textVQA
2432,4.0,4,0.0,0.0,textVQA
2433,5.0,5,0.0,0.0,textVQA
2434,5.0,2,-3.0,3.0,textVQA
2435,4.0,5,1.0,1.0,textVQA
2436,2.0,3,1.0,1.0,textVQA
2437,4.0,4,0.0,0.0,textVQA
2438,5.0,5,0.0,0.0,textVQA
2439,4.0,4,0.0,0.0,textVQA
2440,5.0,5,0.0,0.0,textVQA
2441,5.0,5,0.0,0.0,textVQA
2442,1.0,4,3.0,3.0,textVQA
2443,4.0,3,-1.0,1.0,textVQA
2444,5.0,5,0.0,0.0,textVQA
2445,5.0,4,-1.0,1.0,textVQA
2446,1.0,4,3.0,3.0,textVQA
2447,5.0,4,-1.0,1.0,textVQA
2448,4.0,4,0.0,0.0,textVQA
2449,4.0,4,0.0,0.0,textVQA
2450,3.0,5,2.0,2.0,textVQA
2451,4.0,4,0.0,0.0,textVQA
2452,3.0,2,-1.0,1.0,textVQA
2453,4.0,4,0.0,0.0,textVQA
2454,5.0,5,0.0,0.0,textVQA
2455,4.0,4,0.0,0.0,textVQA
2456,5.0,5,0.0,0.0,textVQA
2457,5.0,5,0.0,0.0,textVQA
2458,4.0,5,1.0,1.0,textVQA
2459,5.0,5,0.0,0.0,textVQA
2460,3.0,4,1.0,1.0,textVQA
2461,4.0,4,0.0,0.0,textVQA
2462,3.0,2,-1.0,1.0,textVQA
2463,5.0,4,-1.0,1.0,textVQA
2464,4.0,4,0.0,0.0,textVQA
2465,3.0,3,0.0,0.0,textVQA
2466,4.0,3,-1.0,1.0,textVQA
2467,4.0,3,-1.0,1.0,textVQA
2468,2.0,1,-1.0,1.0,textVQA
2469,4.0,5,1.0,1.0,textVQA
2470,4.0,3,-1.0,1.0,textVQA
2471,4.0,4,0.0,0.0,textVQA
2472,1.0,5,4.0,4.0,textVQA
2473,4.0,5,1.0,1.0,textVQA
2474,3.0,4,1.0,1.0,textVQA
2475,4.0,4,0.0,0.0,textVQA
